trans_date_trans_time,cc_num,merchant,category,amt,gender,city,state,zip,lat,long,city_pop,job,dob,merch_lat,merch_long,is_fraud,hour,day,month
2020-01-04 10:26:51,4488258847705225890,fraud_Williamson LLC,misc_pos,73.55,F,West Columbia,SC,29170,33.9568,-81.1405,52126,Chemical engineer,1929-08-23,33.263696,-82.094598,0,10,4,1
2020-06-11 05:33:48,4956828990005111019,fraud_Cartwright-Harris,grocery_pos,70.53,M,Elizabeth,NJ,7208,40.6747,-74.2239,124967,Operational researcher,1980-12-21,39.891641,-73.55104399999999,0,5,11,6
2019-02-10 05:23:27,6554245334757802,"fraud_Schultz, Simonis and Little",grocery_pos,55.26,F,Laguna Hills,CA,92637,33.615,-117.7114,45303,Sales executive,1969-12-22,34.135417,-118.177416,0,5,10,2
2019-01-15 16:58:47,180036456789979,fraud_McGlynn-Jaskolski,misc_pos,2.78,F,Bagley,WI,53801,42.9207,-91.0685,878,Risk analyst,1974-11-20,42.377184,-90.83774,0,16,15,1
2019-09-23 17:49:28,503848303379,"fraud_Mante, Luettgen and Hackett",health_fitness,86.32,M,Saint James City,FL,33956,26.529,-82.0916,3776,Sport and exercise psychologist,1976-09-12,26.895496,-81.97644,0,17,23,9
2020-05-25 09:54:38,341283058448499,fraud_Metz-Boehm,shopping_pos,4.12,M,Brinson,GA,39825,30.9788,-84.7373,1461,"Engineer, broadcasting (operations)",1935-09-08,30.31035,-84.77515799999999,0,9,25,5
2019-12-29 21:59:23,4119762878330989,fraud_Gaylord-Powlowski,home,78.34,F,Eureka,IL,61530,40.7152,-89.2706,6713,Archivist,1945-08-19,41.067126,-88.640233,0,21,29,12
2020-01-20 10:30:50,2291163933867244,fraud_Larson-Moen,entertainment,41.16,M,Columbia,SC,29209,33.9659,-80.9355,333497,Mechanical engineer,1968-03-19,34.092972,-81.227867,0,10,20,1
2019-12-15 13:48:23,4727244663135968,fraud_Rau-Robel,kids_pets,106.62,F,Bay Minette,AL,36507,30.8635,-87.7644,19090,Science writer,1929-05-30,30.374253000000003,-88.40019000000001,0,13,15,12
2019-10-23 21:15:40,4348786085525522,fraud_Ernser-Feest,home,89.48,M,Bryant,WI,54418,45.203,-88.9983,1080,Information systems manager,1979-01-08,45.468813,-89.645365,0,21,23,10
2019-12-21 08:46:39,4689147265057948423,fraud_Brekke and Sons,gas_transport,64.35,M,Manley,NE,68403,40.9207,-96.168,206,Human resources officer,1967-10-04,41.437653000000005,-96.196799,0,8,21,12
2020-03-24 12:53:35,3541160328600277,"fraud_Hermiston, Pacocha and Smith",health_fitness,36.1,M,Murrayville,IL,62668,39.5723,-90.2379,1512,Commercial/residential surveyor,2003-05-07,39.153519,-89.611039,0,12,24,3
2020-06-01 21:01:26,3504178999463051,fraud_O'Keefe-Wisoky,food_dining,58.97,M,Lima,OH,45801,40.7641,-84.0973,86954,"Copywriter, advertising",1992-07-23,41.035877,-84.892701,0,21,1,6
2019-03-12 08:23:13,213148039875802,fraud_Schmeler Inc,misc_pos,121.29,F,Brandon,FL,33510,27.9551,-82.2966,79613,Environmental consultant,1978-11-30,27.987484,-82.765294,0,8,12,3
2020-02-02 17:31:32,4873783502705038,"fraud_Hyatt, Russel and Gleichner",health_fitness,61.19,F,Burlington,WA,98233,48.4786,-122.3345,14871,Public house manager,1974-03-10,49.163306,-121.699099,0,17,2,2
2019-02-22 09:53:28,3540862542587229,fraud_Lebsack and Sons,misc_net,138.6,F,Yellowstone National Park,WY,82190,44.7957,-110.6137,369,Materials engineer,1941-11-16,44.412164,-111.198593,0,9,22,2
2019-06-29 23:02:52,2720012583106919,fraud_Schmidt-Larkin,home,84.73,M,Manderson,SD,57756,43.3526,-102.5411,1126,Volunteer coordinator,1980-08-18,43.968298,-101.571326,0,23,29,6
2019-12-23 23:10:40,213102873001603,"fraud_Welch, Rath and Koepp",entertainment,23.17,F,Gardiner,OR,97441,43.7857,-124.1437,260,"Engineer, maintenance",1956-09-01,43.718981,-124.364722,0,23,23,12
2019-01-16 13:57:05,4561368699336875,fraud_Jast-McDermott,shopping_pos,2.87,F,Clifton,SC,29324,34.9906,-81.8327,167,Museum/gallery conservator,1988-11-01,34.37549,-81.829688,0,13,16,1
2019-03-17 18:00:30,4810789809665942990,fraud_Frami Group,entertainment,99.71,F,Bowersville,OH,45307,39.5756,-83.7153,338,Quantity surveyor,1988-07-28,40.326936,-84.31636999999999,0,18,17,3
2019-10-03 17:02:03,3598304579370089,fraud_Beier-Hyatt,shopping_pos,6.94,M,Wichita,KS,67232,37.6395,-97.1714,409656,Heritage manager,1985-12-27,38.12151,-96.846304,0,17,3,10
2019-11-20 13:44:55,4512828414983801773,fraud_Adams-Barrows,health_fitness,56.2,F,Uledi,PA,15484,39.8936,-79.7856,328,Tree surgeon,1983-07-25,40.042079,-79.734821,0,13,20,11
2019-06-17 04:51:10,4509142395811241,"fraud_Lehner, Reichert and Mills",misc_pos,6.83,F,Surrency,GA,31563,31.6489,-82.1982,1324,"Engineer, technical sales",1926-07-12,31.891342,-81.751064,0,4,17,6
2019-12-04 07:49:44,4862293128558,"fraud_Stroman, Hudson and Erdman",gas_transport,46.19,F,Grassflat,PA,16839,41.0036,-78.1104,489,Pension scheme manager,1956-09-15,40.612571,-78.352062,0,7,4,12
2020-02-03 17:21:47,342351256941125,"fraud_O'Reilly, Mohr and Purdy",home,55.31,F,Juliette,GA,31046,33.1194,-83.8235,3343,Theatre manager,1990-06-08,33.575774,-84.59265400000001,0,17,3,2
2019-04-01 17:55:11,3551217896304745,"fraud_Bahringer, Bergnaum and Quitzon",home,124.52,F,Tupper Lake,NY,12986,44.232,-74.4905,6120,Chartered loss adjuster,1976-10-09,43.791731,-73.61205600000001,0,17,1,4
2019-01-27 01:26:50,180017442990269,fraud_Dooley Inc,shopping_pos,4.41,F,Albany,NY,12222,42.6853,-73.8253,151022,"Designer, textile",1939-06-01,43.542526,-74.225251,0,1,27,1
2019-10-18 08:07:17,6011626928491360,fraud_Prohaska-Murray,gas_transport,49.81,F,Bethel Springs,TN,38315,35.2289,-88.64399999999999,3876,Senior tax professional/tax inspector,1960-11-19,34.638769,-88.742689,0,8,18,10
2019-02-10 07:56:27,3546674063249004,fraud_Hudson-Ratke,grocery_pos,64.63,M,Aledo,TX,76008,32.7004,-97.6039,13602,Optometrist,1984-07-05,32.781049,-96.621219,0,7,10,2
2019-03-28 01:55:00,374930071163758,fraud_Harber Inc,gas_transport,57.84,M,Romulus,MI,48174,42.2203,-83.3583,31515,Police officer,1971-11-05,42.314796,-82.860933,0,1,28,3
2019-02-28 22:04:01,4427805710168,"fraud_Reichel, Bradtke and Blanda",travel,9.84,F,Ruidoso,NM,88355,33.3305,-105.6933,8874,Licensed conveyancer,2000-08-16,33.083415,-105.738642,0,22,28,2
2019-06-03 23:51:54,3568736585751727,fraud_Schroeder Group,health_fitness,73.97,M,Elkhart,IA,50073,41.8114,-93.4855,1195,Trading standards officer,1974-03-13,41.594193,-93.573227,0,23,3,6
2019-06-30 13:59:06,30270432095985,fraud_Schmeler-Howe,personal_care,43.27,F,Lomax,IL,61454,40.6761,-91.0391,725,Environmental consultant,1972-11-28,39.859156,-90.274109,0,13,30,6
2019-05-03 08:18:30,583699482621,"fraud_Langworth, Boehm and Gulgowski",shopping_net,2.39,F,Waupaca,WI,54981,44.3481,-89.1101,15426,"Engineer, civil (contracting)",1936-07-22,44.418426,-88.972522,0,8,3,5
2019-12-16 12:34:38,348789608637806,fraud_Zulauf LLC,personal_care,56.87,F,Holstein,NE,68950,40.4542,-98.6538,331,Telecommunications researcher,1950-08-19,39.791519,-98.393571,0,12,16,12
2020-02-02 20:31:44,573860193545,fraud_McKenzie-Huels,food_dining,3.06,M,Wilmette,IL,60091,42.0765,-87.7246,27020,Trade mark attorney,1986-07-23,42.136405,-87.16371,0,20,2,2
2019-07-04 00:07:32,3525668150756629,fraud_Wolf Inc,grocery_pos,103.85,M,Rumely,MI,49826,46.3481,-87.0436,137,Film/video editor,1990-08-13,47.208897,-86.17087,0,0,4,7
2019-06-20 17:24:01,340953839692349,fraud_Dare-Marvin,entertainment,95.98,M,Warren,MI,48088,42.5164,-82.9832,134056,"Doctor, hospital",1980-05-18,43.312794,-82.4131,0,17,20,6
2020-03-16 18:30:00,630425673344,fraud_Little Ltd,kids_pets,108.62,M,Cass,WV,24927,38.388000000000005,-79.9906,365,Special effects artist,1970-03-14,37.997975,-79.901162,0,18,16,3
2020-05-25 15:08:41,213175487106448,fraud_Auer LLC,personal_care,27.58,F,Rule,TX,79548,33.0771,-99.959,932,"Physicist, medical",1954-12-10,32.88421,-99.627961,0,15,25,5
2019-11-25 13:25:41,676369110710,fraud_Jacobi and Sons,shopping_pos,6.52,M,Southfield,MI,48034,42.4969,-83.2911,75830,"Engineer, automotive",1974-12-28,42.60759,-83.80103199999999,0,13,25,11
2019-04-07 23:46:14,370877495212014,fraud_Abshire PLC,entertainment,243.48,F,North Wilkesboro,NC,28659,36.2017,-81.1286,21134,Dispensing optician,1984-03-06,36.97464,-80.783466,0,23,7,4
2019-03-08 13:26:21,36192615525683,fraud_Spencer PLC,entertainment,130.35,F,Albuquerque,NM,87109,35.1506,-106.569,641349,Civil Service administrator,1976-04-11,34.562540000000006,-107.308508,0,13,8,3
2019-03-03 00:12:53,30360260465747,fraud_Cormier LLC,shopping_net,3.17,F,Putnam,IL,61560,41.1949,-89.4409,754,"Presenter, broadcasting",1962-05-13,40.478668,-88.701562,0,0,3,3
2019-09-08 12:41:56,4334230547694630,"fraud_O'Connell, Botsford and Hand",home,1.77,M,Freedom,WY,83120,43.0172,-111.0292,471,"Education officer, museum",1967-08-02,42.89524,-110.731141,0,12,8,9
2020-03-18 02:43:00,4379260813815979609,fraud_Kiehn Inc,grocery_pos,74.98,M,Oakland,CA,94619,37.7878,-122.1884,381459,Barista,1974-01-03,37.390912,-123.138349,0,2,18,3
2019-12-06 10:34:49,180042946491150,fraud_Luettgen PLC,gas_transport,98.94,M,Saint Petersburg,FL,33710,27.7898,-82.7243,341043,"Engineer, land",1989-02-28,28.390672,-82.70210300000001,0,10,6,12
2019-11-13 01:19:54,4933461930348832,fraud_Volkman Ltd,misc_net,6.56,M,Minneapolis,MN,55403,44.9673,-93.2828,1022298,Chemical engineer,1976-09-29,45.390475,-94.110636,0,1,13,11
2019-08-05 03:18:47,2288813824604479,fraud_Dicki Ltd,grocery_net,56.66,F,New York City,NY,10039,40.8265,-73.9383,1577385,Herbalist,1981-08-29,41.605367,-74.75567,0,3,5,8
2020-05-10 00:46:49,4512828414983801773,fraud_Luettgen PLC,gas_transport,61.95,F,Uledi,PA,15484,39.8936,-79.7856,328,Tree surgeon,1983-07-25,40.101463,-79.66118399999999,0,0,10,5
2019-06-02 18:58:51,3518669219150142,fraud_Kozey-Boehm,shopping_net,5.48,F,Milford,OH,45150,39.1657,-84.23299999999999,31394,Hospital doctor,1996-11-12,38.17431,-84.123003,0,18,2,6
2020-02-14 00:06:57,3514897282719543,fraud_Kozey-Boehm,shopping_net,6.03,M,Farmington,NY,14425,42.958,-77.3083,10717,Cytogeneticist,1952-10-13,43.506053,-76.652039,0,0,14,2
2019-01-27 20:01:38,4716561796955522,fraud_Shanahan-Lehner,personal_care,11.54,F,Heart Butte,MT,59448,48.2777,-112.8456,743,Water engineer,1972-05-04,47.984447,-113.212558,0,20,27,1
2019-12-28 10:47:47,676369110710,fraud_Barton Inc,grocery_pos,42.38,M,Southfield,MI,48034,42.4969,-83.2911,75830,"Engineer, automotive",1974-12-28,41.64483,-82.724886,0,10,28,12
2020-03-24 16:00:52,4410582919485061752,"fraud_Hettinger, McCullough and Fay",home,72.37,M,Springfield,GA,31329,32.3697,-81.3618,9034,"Therapist, occupational",1969-03-02,32.986157,-81.174527,0,16,24,3
2019-04-15 04:54:15,6011104316292105,fraud_Friesen-Stamm,gas_transport,66.96,F,Drakes Branch,VA,23937,36.9688,-78.5615,1970,Energy engineer,1985-09-02,36.267206,-79.03227,0,4,15,4
2019-03-12 04:03:55,2233882705243596,fraud_Lesch Ltd,shopping_pos,1372.38,F,Sturgis,MS,39769,33.357,-89.0473,1923,Medical physicist,1960-01-16,33.54081,-89.015724,0,4,12,3
2019-12-27 16:11:55,2222001896600109,fraud_Prosacco LLC,personal_care,26.73,F,Moro,IL,62067,38.9318,-89.9618,2401,"Buyer, industrial",1972-01-03,39.447139,-90.959093,0,16,27,12
2019-04-21 22:04:51,376262134119629,fraud_Treutel-King,travel,1.03,M,Lakeland,FL,33813,27.9611,-81.9398,237282,"Radiographer, therapeutic",1961-09-28,27.073631,-82.295006,0,22,21,4
2020-01-28 03:39:05,2286236465059468,"fraud_Olson, Becker and Koch",gas_transport,90.42,F,Blairstown,MO,64726,38.5319,-93.9221,467,Agricultural consultant,1950-05-27,37.622051,-93.18726,0,3,28,1
2019-06-16 06:29:29,213193596103206,fraud_Hudson-Ratke,grocery_pos,103.12,M,Pointe Aux Pins,MI,49775,45.7549,-84.447,95,Electrical engineer,1994-02-09,46.485934,-84.851507,0,6,16,6
2019-05-17 11:53:14,3534330126107879,fraud_O'Keefe-Hudson,grocery_pos,110.34,M,Bridger,MT,59014,45.2857,-108.9082,1446,Chartered loss adjuster,1978-01-15,46.151623,-108.026464,0,11,17,5
2019-01-06 16:18:20,4788103653396,fraud_Ziemann-Waters,health_fitness,10.66,F,Miamisburg,OH,45342,39.6321,-84.2675,36784,"Investment banker, corporate",1941-07-31,38.801005,-84.836052,0,16,6,1
2019-04-07 06:50:34,374238209524200,fraud_Bartoletti-Wunsch,gas_transport,56.64,M,Kent,OR,97033,45.0838,-120.6649,60,Museum education officer,1942-04-03,45.936828000000006,-120.427149,0,6,7,4
2020-04-11 18:11:16,4841313716651064,"fraud_Crist, Jakubowski and Littel",home,69.89,M,West Hartford,VT,5084,43.7185,-72.4439,140,"Development worker, community",1989-10-28,42.957914,-73.017046,0,18,11,4
2019-08-29 09:51:35,501802953619,fraud_Kutch LLC,gas_transport,65.02,M,Greenview,CA,96037,41.5403,-122.9366,308,Call centre manager,1958-09-20,41.93723,-123.626961,0,9,29,8
2020-01-25 10:04:23,3597337756918966,fraud_Rodriguez Group,gas_transport,78.97,F,Glen Rock,PA,17327,39.7813,-76.7477,7565,Insurance claims handler,1952-03-08,39.374644,-76.933091,0,10,25,1
2019-04-28 22:14:31,4980323467523543940,"fraud_Wuckert, Wintheiser and Friesen",home,2.13,M,North Haverhill,NH,3774,44.0978,-72.0191,1966,Structural engineer,1947-10-27,43.515742,-71.730329,0,22,28,4
2019-03-10 04:52:36,4277232699798846,fraud_Erdman-Kertzmann,gas_transport,86.24,F,Rhame,ND,58651,46.1664,-103.7079,475,Illustrator,1955-11-10,45.774892,-103.144059,0,4,10,3
2019-06-02 17:26:09,372509258176510,fraud_Schoen Ltd,kids_pets,49.05,F,Goodrich,MI,48438,42.9147,-83.4845,6951,Learning disability nurse,1985-06-18,43.336228000000006,-82.65224599999999,0,17,2,6
2020-03-11 20:10:41,377550167323848,"fraud_Metz, Russel and Metz",kids_pets,74.58,M,Auburn,ME,4210,44.0948,-70.23899999999999,23045,Tourist information centre manager,1958-09-02,43.858535,-71.214005,0,20,11,3
2019-12-01 19:26:14,30026790933302,fraud_Romaguera Ltd,health_fitness,70.05,M,Mayersville,MS,39113,32.9013,-91.0286,595,Technical brewer,1979-09-03,31.910328000000003,-90.753059,0,19,1,12
2019-08-28 21:55:13,4259996134423,"fraud_Lesch, D'Amore and Brown",food_dining,76.88,F,Hudson,KS,67545,38.1485,-98.6408,215,Probation officer,1968-11-22,37.567358,-98.63479,0,21,28,8
2019-12-24 20:02:40,3583793405872580,"fraud_Baumbach, Hodkiewicz and Walsh",shopping_pos,1.77,F,Roosevelt,OK,73564,34.847,-98.9836,551,Amenity horticulturist,1970-09-27,34.291669,-99.891587,0,20,24,12
2019-07-16 17:04:11,3596217206093829,"fraud_Turcotte, Batz and Buckridge",health_fitness,51.17,F,Birmingham,IA,52535,40.8626,-91.9534,888,Camera operator,1988-03-25,41.486956,-91.409822,0,17,16,7
2019-10-26 13:41:54,4642255475285942,fraud_Dickinson Ltd,personal_care,4.12,F,Thompson,UT,84540,38.9999,-109.615,46,"Surveyor, minerals",1987-04-23,38.785540000000005,-109.697069,0,13,26,10
2020-05-05 14:48:34,4450831335606294,fraud_Nolan-Williamson,kids_pets,5.44,F,Clayton,OK,74536,34.5906,-95.38,1760,Occupational psychologist,1972-01-20,34.825847,-96.347628,0,14,5,5
2019-06-26 19:36:51,4198470814557,"fraud_Kihn, Brakus and Goyette",personal_care,25.8,F,Avoca,IA,51521,41.4768,-95.3509,2036,Engineering geologist,1971-08-20,42.419017,-94.711716,0,19,26,6
2020-02-20 22:45:09,6011382886333463,"fraud_Swaniawski, Nitzsche and Welch",health_fitness,143.48,M,Luzerne,MI,48636,44.6001,-84.2931,864,General practice doctor,1942-05-04,44.320172,-83.330037,0,22,20,2
2019-05-30 13:04:47,3538520143479972,"fraud_Graham, Hegmann and Hammes",food_dining,140.51,F,Clay Center,OH,43408,41.5686,-83.3632,269,Insurance underwriter,1965-09-15,41.090457,-82.41663299999999,0,13,30,5
2020-05-17 17:10:55,4586810168620942,fraud_O'Hara-Wilderman,food_dining,172.69,F,Edisto Island,SC,29438,32.5486,-80.307,2408,"Sales professional, IT",1997-07-05,33.353536,-80.238323,0,17,17,5
2019-05-20 12:54:02,3568255211412877,fraud_Kessler Group,travel,8.72,M,Leo,IN,46765,41.2249,-85.0301,5341,Biomedical engineer,1994-11-24,41.834205,-85.91667,0,12,20,5
2019-08-10 12:17:15,5501083170975659,fraud_Friesen-Ortiz,personal_care,75.96,M,Cuyahoga Falls,OH,44223,41.1464,-81.5107,47772,Equities trader,1966-01-04,41.097443,-81.460356,0,12,10,8
2019-06-02 00:45:33,630451534402,fraud_Kuvalis Ltd,gas_transport,49.41,F,Wetmore,MI,49895,46.3535,-86.6345,765,Immunologist,1972-06-12,47.199308,-85.879143,0,0,2,6
2020-01-30 10:42:37,4992346398065154184,fraud_Rodriguez Group,gas_transport,48.22,M,Mc Nabb,IL,61335,41.173,-89.2187,532,Audiological scientist,1956-01-09,40.288959000000006,-88.68328100000001,0,10,30,1
2019-03-24 14:18:39,4302480582202074,fraud_Rippin-VonRueden,health_fitness,36.51,M,Muskegon,MI,49440,43.2326,-86.2492,128715,Historic buildings inspector/conservation officer,1995-05-25,43.866108,-86.328597,0,14,24,3
2019-06-30 02:33:09,4497451418073897078,fraud_Padberg-Welch,grocery_pos,198.58,F,West Monroe,LA,71291,32.5317,-92.176,54185,"Radiographer, diagnostic",1992-11-20,32.896077000000005,-92.718595,0,2,30,6
2019-07-31 14:11:05,4155021259183870,"fraud_Reichert, Shanahan and Hayes",shopping_net,20.17,F,Mountain Park,OK,73559,34.7032,-98.9591,540,Research scientist (life sciences),1983-10-12,34.909222,-99.162831,0,14,31,7
2019-01-04 15:35:19,6011504998544485,fraud_Romaguera Ltd,health_fitness,11.43,F,Jones,AL,36749,32.5104,-86.8138,1089,Materials engineer,1971-11-02,32.721612,-86.570135,0,15,4,1
2019-12-13 23:42:39,340953839692349,fraud_Boyer-Reichert,shopping_net,37.14,M,Warren,MI,48088,42.5164,-82.9832,134056,"Doctor, hospital",1980-05-18,42.733182,-82.632108,0,23,13,12
2019-06-10 02:06:55,4681601008538160,fraud_Wiza LLC,misc_pos,138.55,F,Moundsville,WV,26041,39.9148,-80.73100000000001,16183,Physiotherapist,1977-08-12,40.081471,-80.299133,0,2,10,6
2019-08-03 13:37:28,3533012926413100,fraud_Pacocha-Weissnat,kids_pets,13.7,F,Barneveld,NY,13304,43.2237,-75.1612,1684,IT trainer,1994-03-01,43.454182,-75.395385,0,13,3,8
2020-01-04 22:46:15,3506592072985012,fraud_Ruecker-Mayert,kids_pets,23.48,M,Ballwin,MO,63021,38.577,-90.5255,92608,"Engineer, communications",2001-07-26,39.519981,-89.597801,0,22,4,1
2019-12-13 13:36:07,3533177016567295,fraud_Ernser-Feest,home,5.26,M,Weeping Water,NE,68463,40.8731,-96.1528,1517,Dealer,1951-11-08,40.790898,-96.383131,0,13,13,12
2019-12-27 23:54:50,2242542703101233,fraud_Jast-McDermott,shopping_pos,173.65,M,Westport,KY,40077,38.4921,-85.4524,564,Pensions consultant,1996-04-10,38.177642,-85.761712,0,23,27,12
2019-04-22 02:41:02,676102124465,fraud_Bernhard Inc,gas_transport,70.26,F,Napa,CA,94558,38.4549,-122.2564,94014,Airline pilot,1985-08-21,37.455005,-122.196981,0,2,22,4
2019-08-02 17:45:43,4906628655840914250,fraud_Gerhold LLC,home,105.89,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,1987-02-13,24.55072,-82.094775,0,17,2,8
2019-08-18 18:09:17,213161231269724,"fraud_Denesik, Powlowski and Pouros",home,20.46,F,Gadsden,AL,35901,34.048,-85.9246,67082,Physiological scientist,1963-02-09,33.312771999999995,-85.22834,0,18,18,8
2020-06-09 17:41:48,4428780983793657331,fraud_Parker-Kunde,personal_care,2.01,M,Waukesha,WI,53186,42.9993,-88.2196,95015,"Therapist, occupational",1946-01-02,43.475257,-89.036218,0,17,9,6
2019-04-22 21:44:16,676298633337,fraud_Metz-Boehm,shopping_pos,9.22,F,Center Point,WV,26339,39.4125,-80.6352,255,Chief Executive Officer,1971-12-10,39.375364000000005,-80.560712,0,21,22,4
2019-12-02 20:14:42,2296006538441789,fraud_Brown-Greenholt,entertainment,57.31,F,Brooklyn,NY,11217,40.6816,-73.9798,2504700,Medical sales representative,1999-09-01,40.749121,-74.460367,0,20,2,12
2019-09-01 11:28:24,4807552641361,"fraud_Heller, Gutmann and Zieme",grocery_pos,112.51,F,Rosewood,OH,43070,40.2158,-83.9579,133,Professor Emeritus,1954-01-29,39.632468,-84.443826,0,11,1,9
2019-06-15 19:57:35,2283743876903625,"fraud_Watsica, Haag and Considine",shopping_pos,4.1,F,Alpharetta,GA,30009,34.077,-84.3033,165556,Prison officer,1997-12-27,33.542771,-83.564532,0,19,15,6
2019-04-15 18:23:45,503874407318,fraud_Torphy-Goyette,shopping_pos,9.73,M,San Antonio,TX,78248,29.5894,-98.5201,1595797,Exhibition designer,1975-12-28,29.768651,-99.116095,0,18,15,4
2019-05-16 20:53:20,3513618443244549,"fraud_Schiller, Blanda and Johnson",home,102.84,F,Fulton,SD,57340,43.7588,-97.8712,355,Financial adviser,1955-06-26,43.70288,-97.40226,0,20,16,5
2019-06-11 19:11:40,180072527505094,fraud_Larkin Ltd,kids_pets,82.03,M,Mooresville,NC,28117,35.584,-80.8685,69793,Control and instrumentation engineer,1953-12-08,34.974441,-81.745554,0,19,11,6
2019-02-13 09:01:18,6011626928491360,fraud_Pacocha-Bauch,shopping_pos,4.48,F,Bethel Springs,TN,38315,35.2289,-88.64399999999999,3876,Senior tax professional/tax inspector,1960-11-19,34.338128000000005,-88.430459,0,9,13,2
2019-01-02 03:48:22,374930071163758,fraud_Padberg-Welch,grocery_pos,42.41,M,Romulus,MI,48174,42.2203,-83.3583,31515,Police officer,1971-11-05,42.376252,-83.124431,0,3,2,1
2019-01-10 17:21:58,4634955908138648,fraud_Hammes-Beatty,kids_pets,157.31,F,Hooper,NE,68031,41.6414,-96.5232,1745,"Engineer, automotive",1973-12-26,41.904687,-96.250732,0,17,10,1
2020-03-25 08:25:11,4294930380592,fraud_Kuhic LLC,shopping_net,3.62,F,Catawba,VA,24070,37.3696,-80.1284,1363,Equality and diversity officer,1940-08-23,37.681139,-80.471531,0,8,25,3
2020-05-16 21:34:47,4464457352619,fraud_Bins-Howell,personal_care,5.39,F,Lanark Village,FL,32323,29.8826,-84.5964,217,Television production assistant,1990-01-24,29.187751,-85.202066,0,21,16,5
2019-08-10 19:42:29,4509142395811241,fraud_Gottlieb Group,kids_pets,7.02,F,Surrency,GA,31563,31.6489,-82.1982,1324,"Engineer, technical sales",1926-07-12,32.635861,-82.53424,0,19,10,8
2020-05-07 01:04:11,4586260469584,fraud_Schmitt Inc,gas_transport,66.56,F,Mound City,MO,64470,40.1362,-95.2138,1631,Architect,1953-01-20,40.608734000000005,-94.563331,0,1,7,5
