trans_date_trans_time,cc_num,merchant,category,amt,gender,city,state,zip,lat,long,city_pop,job,dob,merch_lat,merch_long,is_fraud,hour
2019-06-16 15:34:32,4586810168620942,fraud_Friesen Ltd,health_fitness,4.08,F,Edisto Island,SC,29438,32.5486,-80.307,2408,"Sales professional, IT",1997-07-05,32.984787,-79.365196,0,16
2019-12-18 21:47:08,4561368699336875,fraud_Gottlieb-Hansen,personal_care,15.99,F,Clifton,SC,29324,34.9906,-81.8327,167,Museum/gallery conservator,1988-11-01,33.999276,-82.368887,0,22
2019-01-03 15:24:11,2703186189652095,"fraud_Nicolas, Hills and McGlynn",entertainment,43.72,F,Moravian Falls,NC,28654,36.0788,-81.1781,3495,"Psychologist, counselling",1988-03-09,36.956094,-80.34352,0,16
2019-03-04 06:47:59,2260801330657968,fraud_Koepp-Witting,grocery_pos,78.58,F,Paxton,MA,1612,42.3066,-71.9202,4845,Accounting technician,1926-09-14,42.523492,-71.239964,0,7
2020-01-18 16:34:49,4653879239169997,fraud_Will Ltd,food_dining,21.53,F,Smiths Grove,KY,42171,37.0581,-86.1938,6841,"Therapist, sports",1999-06-06,38.042145,-86.18640500000001,0,17
2019-03-22 15:52:07,3546897637165774,"fraud_Koss, Hansen and Lueilwitz",home,62.44,F,Prairie Hill,TX,76678,31.6591,-96.8094,263,Barrister,1956-05-30,32.635194,-96.715523,0,16
2019-05-30 03:43:36,4710826438164847414,"fraud_Lind, Huel and McClure",gas_transport,39.0,M,Turner,MT,59542,48.8328,-108.3961,192,Further education lecturer,1964-01-04,48.287876,-108.241636,0,4
2019-05-06 18:49:09,4170689372027579,"fraud_Monahan, Hermann and Johns",travel,5.0,M,Edmond,OK,73034,35.6665,-97.4798,116001,Media buyer,1993-05-10,36.335284,-97.467448,0,19
2020-05-01 12:26:08,2720433095629877,fraud_Hoppe-Parisian,kids_pets,62.68,M,Bowdoin,ME,4287,44.0575,-69.9656,3224,"Engineer, electronics",1997-08-22,44.571207,-70.954448,0,13
2020-05-24 19:39:46,180069253480336,fraud_Torphy-Kertzmann,health_fitness,44.14,M,Emporium,PA,15834,41.5177,-78.2536,4533,Public affairs consultant,1969-11-01,41.511389,-77.393811,0,20
2019-12-05 08:56:23,3513618443244549,"fraud_Robel, Cummerata and Prosacco",gas_transport,49.58,F,Fulton,SD,57340,43.7588,-97.8712,355,Financial adviser,1955-06-26,43.014432,-98.176346,0,9
2019-12-01 19:38:09,4587657402165341815,fraud_Reynolds-Schinner,misc_pos,50.44,F,Pembroke Township,IL,60958,41.0646,-87.5917,2135,"Psychotherapist, child",2004-05-08,41.022695,-87.908857,0,20
2020-05-26 02:46:33,4129767952109660,fraud_Brekke and Sons,gas_transport,53.64,F,Halstad,MN,56548,47.3551,-96.798,771,"Scientist, audiological",1972-06-14,48.154394,-97.479603,0,3
2019-09-08 17:40:38,3576021480694169,fraud_Schimmel-Olson,kids_pets,49.35,F,Topeka,KS,66618,39.1329,-95.7023,163415,Secondary school teacher,2004-12-30,39.440071,-96.661955,0,18
2019-06-09 19:39:18,3533742182628021,fraud_Schmidt-Larkin,home,31.93,M,Johns Island,SC,29455,32.8357,-79.8217,20478,Materials engineer,1997-06-04,32.035641,-79.141385,0,20
2019-07-01 13:13:42,3586008444788268,"fraud_Conroy, Balistreri and Gorczany",health_fitness,84.08,F,Issaquah,WA,98027,47.4974,-122.0107,50489,Osteopath,1984-02-29,46.858381,-122.978873,0,14
2019-04-19 10:40:38,3533742182628021,fraud_Shields Inc,grocery_net,74.59,M,Johns Island,SC,29455,32.8357,-79.8217,20478,Materials engineer,1997-06-04,33.057766,-80.100541,0,11
2019-09-17 17:59:44,213153151785052,fraud_Bode-Rempel,kids_pets,12.76,F,Tomahawk,WI,54487,45.4963,-89.7273,9594,Seismic interpreter,1997-11-23,45.390464,-88.84322399999999,0,18
2019-05-24 05:55:03,36722699017270,fraud_Rau and Sons,grocery_pos,183.17,F,Superior,AZ,85173,33.2887,-111.0985,2872,Petroleum engineer,1987-10-28,33.227922,-111.841526,0,6
2019-01-20 11:48:44,3540210836308425,fraud_Strosin-Cruickshank,grocery_pos,102.37,M,Summerfield,TX,79085,34.7437,-102.5064,53,Fisheries officer,1992-06-19,35.306148,-101.598381,0,12
2019-06-16 05:16:58,4155021259183870,fraud_Nader-Heller,misc_net,99.81,F,Mountain Park,OK,73559,34.7032,-98.9591,540,Research scientist (life sciences),1983-10-12,35.577553,-99.450905,0,6
2019-03-31 01:59:13,4312133045694601139,fraud_Mraz-Herzog,gas_transport,77.07,M,Pikesville,MD,21208,39.3764,-76.729,33917,Company secretary,1977-06-12,38.854497,-77.55694799999999,0,2
2019-09-27 07:38:39,3573386445588324,"fraud_Boehm, Block and Jakubowski",misc_pos,10.98,F,Barnard,SD,57426,45.7205,-98.5534,63,Systems developer,1969-10-30,46.284184,-98.889158,0,8
2020-02-10 20:22:19,630424987505,fraud_Frami Group,entertainment,10.04,F,Thomas,WV,26292,39.1505,-79.503,836,Forensic psychologist,1981-08-29,39.223124,-79.040341,0,21
2019-08-15 03:43:10,4342532437704183,fraud_Miller-Harris,misc_net,25.7,M,Newark Valley,NY,13811,42.2281,-76.1625,4354,Further education lecturer,1994-02-16,41.929067,-76.420402,0,4
2020-02-23 16:39:50,375848982312810,fraud_Bednar PLC,kids_pets,38.81,M,Purmela,TX,76566,31.4841,-97.9903,258,Web designer,1943-12-15,31.277503000000003,-98.033412,0,17
2019-12-05 03:57:03,345832460465610,fraud_Jast and Sons,food_dining,52.66,M,Springfield,VA,22151,38.8029,-77.2116,104396,Production engineer,1950-11-20,38.242393,-77.71409200000001,0,4
2019-12-01 15:00:16,342952484382519,fraud_Leffler-Goldner,personal_care,130.46,F,East Canaan,CT,6024,42.0158,-73.2913,647,Comptroller,1987-09-26,41.512337,-72.754468,0,16
2020-05-08 21:45:45,630441765090,fraud_Harris Group,food_dining,29.0,F,May,TX,76857,31.9571,-98.9656,1791,Corporate investment banker,1965-07-26,31.019763,-98.914776,0,22
2019-12-17 06:11:46,4713464490314802,fraud_Goodwin-Nitzsche,grocery_pos,114.66,M,Mc Intosh,SD,57641,45.7084,-101.1546,295,"Designer, industrial/product",1981-01-26,44.877909,-101.911477,0,7
2020-05-28 21:25:05,3546674063249004,"fraud_Reichert, Rowe and Mraz",shopping_net,7.96,M,Aledo,TX,76008,32.7004,-97.6039,13602,Optometrist,1984-07-05,32.271460999999995,-98.223942,0,22
2019-11-30 22:31:00,4642894980163,fraud_O'Hara-Wilderman,food_dining,7.54,M,Clarinda,IA,51632,40.7491,-95.038,7297,IT trainer,1990-07-13,40.753346,-95.360925,0,23
2020-05-25 17:10:58,4364010865167176,"fraud_Turcotte, McKenzie and Koss",entertainment,39.83,M,Reno,NV,89512,39.5483,-119.7957,276896,Immunologist,1997-03-12,40.174963,-120.384874,0,18
2020-04-03 19:26:14,3560725013359375,fraud_Hammes-Beatty,kids_pets,8.01,F,Notrees,TX,79759,31.8599,-102.7413,23,Cytogeneticist,1969-09-15,32.609668,-103.624152,0,20
2019-12-14 03:50:51,3566875419572867,fraud_DuBuque LLC,grocery_pos,93.9,M,South Hero,VT,5486,44.64,-73.3113,1654,Transport planner,1991-01-31,45.032366,-73.971864,0,4
2019-03-06 22:29:06,5540636818935089,"fraud_Lehner, Reichert and Mills",misc_pos,8.73,M,Lawrence,MA,1843,42.6911,-71.1605,76383,Geoscientist,1985-04-04,43.304897,-72.017586,0,23
2020-06-20 19:12:51,3597337756918966,"fraud_Pouros, Walker and Spencer",kids_pets,85.59,F,Glen Rock,PA,17327,39.7813,-76.7477,7565,Insurance claims handler,1952-03-08,39.413397,-76.32469,0,20
2019-12-23 00:42:34,4683638447911,"fraud_Mosciski, Ziemann and Farrell",shopping_net,112.33,M,Egan,LA,70531,30.251,-92.5002,1261,Broadcast presenter,1972-07-01,30.746684,-93.403607,0,1
2020-05-19 12:08:55,213148039875802,"fraud_Yost, Schamberger and Windler",kids_pets,31.35,F,Brandon,FL,33510,27.9551,-82.2966,79613,Environmental consultant,1978-11-30,27.985925,-81.944517,0,13
2019-05-03 23:46:41,4170689372027579,"fraud_Hills, Hegmann and Schaefer",health_fitness,19.53,M,Edmond,OK,73034,35.6665,-97.4798,116001,Media buyer,1993-05-10,36.332182,-98.213151,0,24
2019-11-13 18:24:59,349612764943496,"fraud_Lowe, Dietrich and Erdman",kids_pets,46.75,M,Big Creek,KY,40914,37.1046,-83.5706,467,"Psychologist, forensic",1984-06-04,37.812,-84.002027,0,19
2019-03-17 05:39:42,4792627764422477317,"fraud_Goldner, Kovacek and Abbott",grocery_pos,219.11,F,De Soto,KS,66018,38.9462,-94.9714,5760,Chief Executive Officer,1978-10-01,38.020646,-95.950588,0,6
2019-12-01 02:04:18,3575540972310993,fraud_Torp-Labadie,gas_transport,61.76,F,University,MS,38677,34.3396,-89.5736,4198,Curator,2001-06-22,33.419174,-90.375154,0,3
2019-02-09 13:19:16,180031190491743,fraud_Terry Ltd,home,40.6,F,Mobile,AL,36617,30.7145,-88.0918,270712,"Surveyor, land/geomatics",1972-01-05,30.307266,-87.57229,0,14
2019-12-30 20:19:04,30135235368675,fraud_Yost-Rogahn,personal_care,10.81,F,Independence,MO,64058,39.1412,-94.3515,123373,"Engineer, production",1992-11-27,38.257552,-94.078411,0,21
2020-05-21 17:37:54,3502377050801561,fraud_Hills-Boyer,personal_care,3.02,F,New Waverly,TX,77358,30.5354,-95.4532,4993,"Scientist, biomedical",1948-11-30,30.076348,-94.874656,0,18
2020-06-18 10:16:23,4311368326621416041,fraud_Gerlach Inc,shopping_net,153.79,M,Iliff,CO,80736,40.7692,-103.0968,648,Community arts worker,1969-09-21,41.178898,-103.337002,0,11
2019-08-15 06:43:28,4707867759656333,fraud_Stamm-Rodriguez,misc_pos,523.94,F,Cranks,KY,40820,36.7558,-83.1838,581,"Psychologist, counselling",1967-02-04,37.252717,-83.520977,0,7
2019-06-16 12:00:47,676314217768,fraud_Schumm PLC,shopping_net,470.75,F,Odessa,MO,64076,38.9829,-93.9757,9512,Clinical research associate,1972-12-31,38.232219,-93.195473,0,13
2020-06-14 14:52:00,3566875419572867,fraud_Douglas-White,entertainment,74.16,M,South Hero,VT,5486,44.64,-73.3113,1654,Transport planner,1991-01-31,45.284583000000005,-73.94541,0,15
2019-11-05 19:31:40,4561546772499,"fraud_Cole, Hills and Jewess",home,35.96,M,Moriarty,NM,87035,34.9889,-106.0609,7268,"Therapist, art",1988-08-04,34.411063,-106.230836,0,20
2019-03-07 16:17:47,4450831335606294,fraud_Bednar PLC,kids_pets,4.08,F,Clayton,OK,74536,34.5906,-95.38,1760,Occupational psychologist,1972-01-20,33.939668,-94.98758,0,17
2019-07-19 09:43:52,3586008444788268,"fraud_Schoen, Kuphal and Nitzsche",grocery_pos,229.52,F,Issaquah,WA,98027,47.4974,-122.0107,50489,Osteopath,1984-02-29,47.186526,-122.960595,0,10
2019-01-28 14:35:08,3543591270174051,fraud_Botsford and Sons,home,23.69,F,Armagh,PA,15920,40.4603,-79.0097,922,Early years teacher,1972-10-04,39.607214,-79.90933199999999,0,15
2019-10-27 02:50:25,4997733566924489,"fraud_Schaefer, Maggio and Daugherty",gas_transport,70.1,F,Saint Paul,MN,55128,44.9913,-92.9487,753116,Fisheries officer,1971-08-06,44.343411,-93.789081,0,3
2019-08-18 22:01:31,3568736585751727,fraud_Lynch-Wisozk,home,63.95,M,Elkhart,IA,50073,41.8114,-93.4855,1195,Trading standards officer,1974-03-13,42.471344,-93.707918,0,23
2019-05-11 02:19:45,3593118134380341,"fraud_Greenholt, Jacobi and Gleason",gas_transport,66.44,F,Steuben,ME,4680,44.4971,-67.9503,1131,Make,1959-05-10,44.433846,-68.229376,0,3
2019-08-21 17:03:19,4149238353975790,fraud_Kilback and Sons,entertainment,84.35,M,Cokeburg,PA,15324,40.1008,-80.0652,632,Dealer,1989-04-08,40.543167,-79.235679,0,18
2019-10-30 07:46:59,6011148190095209,fraud_Dooley-Thompson,misc_net,29.62,F,Daly City,CA,94015,37.6787,-122.478,107941,"Buyer, industrial",1991-10-04,37.789605,-122.525252,0,8
2019-05-30 22:12:01,4149238353975790,fraud_Stark-Batz,entertainment,87.96,M,Cokeburg,PA,15324,40.1008,-80.0652,632,Dealer,1989-04-08,40.738293,-80.129561,0,23
2019-09-24 14:11:46,4089096483689733451,fraud_Boyer-Reichert,shopping_net,2.58,F,Kilgore,TX,75662,32.3836,-94.8653,24536,Multimedia programmer,1983-10-14,32.585390999999994,-95.1814,0,15
2019-02-15 19:43:19,4755696071492,fraud_Schmidt-Larkin,home,23.13,M,Sachse,TX,75048,32.9643,-96.6012,20328,Site engineer,1985-06-20,32.836764,-96.287914,0,20
2019-03-01 23:15:36,4956828990005111019,fraud_Terry-Huel,shopping_net,51.32,M,Elizabeth,NJ,7208,40.6747,-74.2239,124967,Operational researcher,1980-12-21,39.853526,-74.94780300000001,0,24
2020-01-08 15:03:24,3564839259330465,fraud_Reichert-Weissnat,travel,6.33,M,Port Costa,CA,94569,38.046,-122.1866,198,Armed forces training and education officer,1959-03-31,37.970713,-122.463912,0,16
2019-01-20 06:57:35,4451952084362894,fraud_Block-Parisian,misc_net,128.9,M,Nazareth,TX,79063,34.5444,-102.1069,686,Petroleum engineer,1980-07-30,34.490165999999995,-102.137218,0,7
2019-11-09 18:21:07,30428204673351,"fraud_Larkin, Stracke and Greenfelder",entertainment,75.29,M,Schaefferstown,PA,17088,40.3087,-76.2963,823,Gaffer,1982-07-02,41.13923,-76.90263399999999,0,19
2019-08-27 02:35:20,38199021865320,fraud_Maggio-Fahey,misc_pos,31.18,M,Acworth,NH,3601,43.196000000000005,-72.3001,477,Naval architect,1988-04-15,42.589341,-72.277834,0,3
2019-01-22 05:06:54,3572976568630035,fraud_Block Group,misc_pos,52.9,M,Brainard,NE,68626,41.1832,-96.9882,614,Associate Professor,1967-06-20,41.651238,-96.203967,0,6
2019-06-30 10:40:35,213161231269724,fraud_Barton Inc,grocery_pos,89.54,F,Gadsden,AL,35901,34.048,-85.9246,67082,Physiological scientist,1963-02-09,34.184290000000004,-85.521987,0,11
2019-11-17 14:12:03,4301028321766222513,fraud_Bahringer Group,health_fitness,76.21,M,Shippingport,PA,15077,40.6025,-80.3863,198,Secretary/administrator,1978-10-26,41.522072,-80.664218,0,15
2019-03-16 17:22:58,4810839835482794272,"fraud_McCullough, Hudson and Schuster",food_dining,96.14,F,Wheaton,MO,64874,36.7651,-94.0492,760,Production manager,1985-08-31,35.800511,-94.567803,0,18
2019-03-19 02:33:31,4756039869079882102,fraud_Huels-Hahn,gas_transport,56.3,M,Gainesville,TX,76240,33.6547,-97.1583,26120,"Engineer, manufacturing",1954-01-06,33.642383,-96.249244,0,3
2019-08-19 12:07:07,213136802746375,fraud_Bartoletti and Sons,personal_care,175.17,F,Humboldt,AZ,86329,34.5189,-112.2523,1179,"Civil engineer, contracting",1955-01-20,34.327262,-111.77583,0,13
2019-09-02 14:38:02,5104807169438134,fraud_Quitzon-Goyette,home,50.99,F,Westhampton Beach,NY,11978,40.8295,-72.6473,3255,Financial trader,1978-07-08,40.721758,-72.773852,0,15
2019-12-03 02:52:02,4917226033950,"fraud_Lind, Huel and McClure",gas_transport,55.62,M,Sardis,AL,36775,32.2844,-86.992,800,Learning disability nurse,1932-09-17,31.682074,-86.601614,0,3
2019-05-23 13:39:03,3561963695236764,fraud_Dibbert-Green,entertainment,79.77,M,Shelter Island,NY,11964,41.06399999999999,-72.3366,1858,Clinical biochemist,1984-03-03,40.882954,-73.197458,0,14
2019-08-20 03:55:40,4319584480204988982,fraud_Turcotte-Halvorson,misc_pos,363.73,F,Cromona,KY,41810,37.1788,-82.695,502,Chief Financial Officer,1960-02-01,36.570528,-82.756003,0,4
2019-02-12 10:06:13,2576709887791552,"fraud_Schaefer, Fay and Hilll",entertainment,32.32,M,San Diego,CA,92128,33.0067,-117.069,1241364,Chartered public finance accountant,1959-08-05,32.633078000000005,-117.103199,0,11
2019-09-15 19:01:17,4683638447911,fraud_Stiedemann Ltd,food_dining,56.53,M,Egan,LA,70531,30.251,-92.5002,1261,Broadcast presenter,1972-07-01,30.416009000000003,-93.35434,0,20
2019-05-12 23:51:46,377654590313960,fraud_Ullrich Ltd,kids_pets,85.59,M,Powell,TN,37849,36.0435,-84.04,25459,"Teacher, special educational needs",1969-02-22,35.674213,-84.433764,0,24
2019-12-31 21:54:53,3518758680062249,fraud_Balistreri-Nader,misc_pos,185.8,M,Moab,UT,84532,38.5677,-109.5271,9772,Location manager,1989-11-24,38.61001,-110.325216,0,22
2019-04-13 06:10:16,4018105808392773675,"fraud_Kutch, Hermiston and Farrell",gas_transport,65.88,F,Allenhurst,NJ,7711,40.2367,-74.0067,1533,"Administrator, charities/voluntary organisations",1935-04-15,41.103852,-73.73838,0,7
2020-01-14 12:35:30,3575540972310993,fraud_Graham and Sons,health_fitness,22.1,F,University,MS,38677,34.3396,-89.5736,4198,Curator,2001-06-22,34.194218,-90.196822,0,13
2019-08-30 16:23:47,349612764943496,fraud_Treutel-King,travel,560.0,M,Big Creek,KY,40914,37.1046,-83.5706,467,"Psychologist, forensic",1984-06-04,36.273065,-82.920463,0,17
2020-03-16 21:32:01,630469040731,"fraud_Hodkiewicz, Prohaska and Paucek",travel,9.96,F,Cascade Locks,OR,97014,45.67100000000001,-121.8686,1288,Barrister,1936-05-01,46.183372,-122.567228,0,22
2020-03-16 13:15:30,4302480582202074,fraud_Padberg-Rogahn,entertainment,38.04,M,Muskegon,MI,49440,43.2326,-86.2492,128715,Historic buildings inspector/conservation officer,1995-05-25,43.804384000000006,-85.45198,0,14
2019-01-07 08:36:23,4505383113689,"fraud_Quitzon, Green and Bashirian",shopping_pos,2.08,F,Harwood,MD,20776,38.8582,-76.6145,3289,Quantity surveyor,1933-03-15,39.823046000000005,-77.21635699999999,0,9
2019-03-21 02:02:49,36913587729122,fraud_Smitham-Schiller,grocery_net,64.08,F,Meridian,ID,83646,43.6498,-116.4306,84106,Intelligence analyst,1971-02-11,44.535048,-116.609788,0,3
2019-12-14 16:18:11,36153880429415,fraud_Berge-Hills,kids_pets,47.03,M,Lakeland,FL,33809,28.1762,-81.9591,237282,Plant breeder/geneticist,1949-10-13,27.348262,-82.80295699999999,0,17
2020-03-23 22:54:22,344342339068828,fraud_Botsford and Sons,home,48.03,F,Darien,GA,31305,31.3826,-81.4312,5989,Tax adviser,1967-05-05,31.309508,-80.612266,0,23
2020-04-05 20:54:02,6011104316292105,"fraud_Kuhic, Bins and Pfeffer",shopping_net,9.52,F,Drakes Branch,VA,23937,36.9688,-78.5615,1970,Energy engineer,1985-09-02,37.292321,-77.860066,0,21
2019-06-25 05:45:58,376445266762684,fraud_Wolf Inc,grocery_pos,130.18,F,Sutherland,NE,69165,41.1558,-101.136,1789,Insurance broker,1982-02-11,40.560109,-101.094115,0,6
2019-07-11 13:01:03,6011148190095209,"fraud_Bernhard, Grant and Langworth",shopping_pos,2.26,F,Daly City,CA,94015,37.6787,-122.478,107941,"Buyer, industrial",1991-10-04,37.938354,-122.434823,0,14
2019-12-01 02:33:19,6011975266774121,fraud_Kemmer-Reinger,grocery_net,69.79,F,Annapolis,MD,21405,39.0305,-76.5515,92106,"Accountant, chartered certified",1943-05-28,38.052894,-77.33644699999999,0,3
2020-02-28 17:43:33,342952484382519,fraud_Bahringer Group,health_fitness,104.48,F,East Canaan,CT,6024,42.0158,-73.2913,647,Comptroller,1987-09-26,41.561411,-73.06183399999999,0,18
2019-05-12 13:06:03,577588686219,fraud_Abernathy and Sons,food_dining,1.32,M,Spring Church,PA,15686,40.6153,-79.4545,972,Public relations account executive,1997-10-23,41.522033,-79.380801,0,14
2019-09-10 13:30:35,4452366298769043,fraud_Daugherty LLC,kids_pets,5.26,F,Blooming Grove,TX,76626,32.0758,-96.701,1563,Financial adviser,1978-03-04,31.299653000000003,-96.052679,0,14
2020-02-11 20:29:02,38052002992326,"fraud_Rodriguez, Yost and Jenkins",misc_net,3.74,F,Cleveland,TX,77327,30.33,-95.0202,34153,Building surveyor,1995-09-11,31.119337,-94.275549,0,21
2020-03-24 19:48:22,3595192916105588,fraud_Monahan-Morar,personal_care,13.49,M,Fayetteville,NC,28314,35.0583,-79.008,238602,"Scientist, research (maths)",1993-05-14,35.524491,-78.385199,0,20
2019-03-01 18:49:59,4254074738931278,fraud_Swift PLC,kids_pets,18.02,M,Allentown,NY,14707,42.0737,-78.0594,239,Radio producer,1956-05-02,41.766842,-78.62386500000001,0,19
2019-10-17 17:17:14,346243940647414,fraud_Berge-Hills,kids_pets,89.44,M,Thornville,OH,43076,39.8974,-82.4071,9051,Audiological scientist,1983-01-08,38.979768,-82.579815,0,18
2019-11-29 12:49:04,3541554378551366,fraud_Bednar Inc,travel,1194.32,F,Hampton,VA,23666,37.0462,-76.4096,136895,Accounting technician,1939-09-19,36.213907,-76.039291,0,13
2019-07-03 02:34:34,378858024506425,fraud_Huel-Langworth,misc_net,2.72,F,Paradise Valley,AZ,85253,33.5494,-111.9565,17047,Building surveyor,1935-01-29,33.566177,-112.44821,0,3
2019-02-07 11:34:31,4979422371139333,fraud_Torp-Lemke,misc_pos,8.03,F,Westerville,NE,68881,41.4193,-99.3844,73,Product designer,1935-02-10,40.691895,-99.197076,0,12
2019-01-07 16:55:30,30442439074871,fraud_Wuckert-Goldner,home,12.26,F,Jermyn,PA,18433,41.5744,-75.5881,6508,Training and development officer,1981-06-22,41.951923,-74.91149300000001,0,17
2020-02-09 18:18:05,4745996322265,fraud_Dickinson Ltd,misc_pos,37.31,F,Kingsford Heights,IN,46346,41.4802,-86.6919,1423,"Psychologist, forensic",1998-10-07,40.895191,-86.49335400000001,0,19
2020-05-17 15:12:50,3501942333500073,"fraud_Altenwerth, Cartwright and Koss",shopping_net,2.31,F,Phoenix,AZ,85086,33.8155,-112.1202,1312922,Counselling psychologist,1999-11-30,34.675117,-111.951961,0,16
2019-09-23 08:08:09,4099707841315751,fraud_Padberg-Welch,grocery_pos,37.78,M,Ruckersville,VA,22968,38.2586,-78.4074,9815,"Designer, ceramics/pottery",1975-07-07,37.913540000000005,-78.167893,0,9
2019-12-07 21:41:42,30131826429364,fraud_Erdman-Durgan,health_fitness,15.51,F,Knoxville,TN,37932,35.9335,-84.1481,391389,"Designer, industrial/product",1994-04-22,36.588087,-83.506068,0,22
2020-04-14 03:38:41,6538891242532018,fraud_Stracke-Lemke,grocery_pos,198.03,F,Walnut Ridge,AR,72476,36.0244,-90.9288,7155,"Engineer, control and instrumentation",1977-03-23,35.501298,-90.648058,0,4
2019-07-22 08:23:18,6011948324228984,fraud_Maggio-Fahey,misc_pos,1.68,F,Paris,MS,38949,34.1992,-89.382,297,"Administrator, local government",1961-12-14,33.470958,-88.883705,0,9
2019-12-30 03:52:15,4467456915153312231,fraud_Kuhn LLC,shopping_pos,1.04,F,Tampa,FL,33620,28.06,-82.4079,717255,Waste management officer,1966-09-16,28.274359000000004,-81.983127,0,4
2019-05-16 06:05:40,4488258847705225890,fraud_Towne LLC,misc_pos,9.89,F,West Columbia,SC,29170,33.9568,-81.1405,52126,Chemical engineer,1929-08-23,33.228955,-81.249313,0,7
2020-05-16 13:26:17,4683520018489354,fraud_Leannon-Ward,food_dining,93.35,M,Hawthorne,CA,90250,33.9143,-118.3493,93193,"Editor, magazine features",1995-04-19,33.783856,-118.8731,0,14
